transaction_id,customer_id,product_id,transaction_date,amount,status
7642,C0041,P0491,2026-09-05,1113.11,CANCELLED
7643,C0665,P0079,2026-09-01,1905.18,COMPLETED
7644,C0332,P0291,2026-09-05,4103.91,CANCELLED
7645,C0106,P0322,2026-09-04,1436.81,CANCELLED
7646,C0721,P0255,2026-09-03,4626.44,CANCELLED
7647,C0992,P0050,2026-09-03,591.41,CANCELLED
7648,C0534,P0413,2026-09-02,532.9,COMPLETED
7649,C0649,P0008,2026-09-02,3873.7,COMPLETED
7650,C0850,P0074,2026-09-05,2685.0,REFUNDED
7651,C0281,P0393,2026-09-05,4257.51,REFUNDED
7652,C0855,P0446,2026-09-01,4530.17,CANCELLED
7653,C0760,P0159,2026-09-04,1745.91,REFUNDED
7654,C0270,P0281,2026-09-02,1108.45,COMPLETED
7655,C0593,P0445,2026-09-02,4610.76,CANCELLED
7656,C0558,P0497,2026-09-03,978.52,COMPLETED
7657,C0584,P0409,2026-09-03,4833.54,COMPLETED
7658,C0179,P0401,2026-09-04,3451.39,REFUNDED
7659,C0386,P0459,2026-09-04,764.7,REFUNDED
7660,C0670,P0045,2026-09-02,1070.08,COMPLETED
7661,C0388,P0256,2026-09-02,4136.37,REFUNDED
7662,C0375,P0049,2026-09-04,3235.17,COMPLETED
7663,C0602,P0233,2026-09-03,546.32,CANCELLED
7664,C0670,P0161,2026-09-03,2985.9,REFUNDED
7665,C0920,P0087,2026-09-01,2250.57,COMPLETED
7666,C0856,P0479,2026-09-01,4758.54,COMPLETED
7667,C0080,P0152,2026-09-04,2172.76,CANCELLED
7668,C0530,P0083,2026-09-03,1539.5,CANCELLED
7669,C0258,P0035,2026-09-05,543.6,REFUNDED
7670,C0386,P0144,2026-09-05,3904.04,REFUNDED
7671,C0997,P0296,2026-09-03,1433.32,COMPLETED
7672,C0930,P0187,2026-09-02,2508.44,CANCELLED
7673,C0229,P0181,2026-09-01,447.34,COMPLETED
7674,C0529,P0046,2026-09-01,1940.91,CANCELLED
7675,C0416,P0037,2026-09-04,716.17,REFUNDED
7676,C0362,P0092,2026-09-02,188.11,COMPLETED
7677,C0837,P0364,2026-09-02,418.78,REFUNDED
7678,C0889,P0396,2026-09-01,3326.29,REFUNDED
7679,C0354,P0236,2026-09-02,1256.96,CANCELLED
7680,C0499,P0133,2026-09-02,1252.52,REFUNDED
7681,C0812,P0243,2026-09-03,1371.47,CANCELLED
7682,C0494,P0132,2026-09-02,345.34,REFUNDED
7683,C0909,P0391,2026-09-04,532.36,CANCELLED
7684,C0619,P0449,2026-09-04,963.69,COMPLETED
7685,C0007,P0227,2026-09-04,886.47,COMPLETED
7686,C0514,P0333,2026-09-04,1074.94,REFUNDED
7687,C0904,P0474,2026-09-03,1976.38,COMPLETED
7688,C0143,P0072,2026-09-04,1018.2,COMPLETED
7689,C0451,P0482,2026-09-02,2565.38,REFUNDED
7690,C0170,P0064,2026-09-03,4398.33,CANCELLED
7691,C0236,P0498,2026-09-05,2004.72,COMPLETED
7692,C0079,P0292,2026-09-01,1490.85,COMPLETED
7693,C0527,P0250,2026-09-04,4544.29,COMPLETED
7694,C0659,P0021,2026-09-01,278.74,COMPLETED
7695,C0288,P0187,2026-09-01,2886.4,REFUNDED
7696,C0217,P0440,2026-09-01,4957.35,COMPLETED
7697,C0154,P0147,2026-09-02,3323.93,COMPLETED
7698,C0192,P0206,2026-09-03,2441.68,REFUNDED
7699,C0162,P0210,2026-09-01,586.62,CANCELLED
7700,C0371,P0439,2026-09-01,2740.14,COMPLETED
7701,C0617,P0318,2026-09-03,3888.62,REFUNDED
7702,C0735,P0470,2026-09-05,1917.22,COMPLETED
7703,C0837,P0349,2026-09-03,3715.29,CANCELLED
7704,C0122,P0067,2026-09-05,1897.22,REFUNDED
7705,C0677,P0226,2026-09-05,2441.76,REFUNDED
7706,C0236,P0188,2026-09-04,3288.32,CANCELLED
7707,C0425,P0263,2026-09-01,3460.76,REFUNDED
7708,C0831,P0433,2026-09-01,375.12,CANCELLED
7709,C0339,P0320,2026-09-05,2109.38,CANCELLED
7710,C0738,P0488,2026-09-01,4794.38,CANCELLED
7711,C0117,P0161,2026-09-01,2519.99,CANCELLED
7712,C0494,P0192,2026-09-04,256.89,CANCELLED
7713,C0692,P0043,2026-09-05,2750.72,CANCELLED
7714,C0491,P0350,2026-09-05,4235.5,REFUNDED
7715,C0491,P0212,2026-09-04,2004.02,CANCELLED
7716,C0216,P0260,2026-09-04,294.16,COMPLETED
7717,C0605,P0231,2026-09-04,1534.03,CANCELLED
7718,C0166,P0135,2026-09-05,2529.97,COMPLETED
7719,C0663,P0450,2026-09-02,4078.92,REFUNDED
7720,C0854,P0449,2026-09-02,1150.73,REFUNDED
7721,C0421,P0350,2026-09-01,1169.63,CANCELLED
7722,C0023,P0022,2026-09-02,4144.2,CANCELLED
7723,C0250,P0318,2026-09-05,851.08,REFUNDED
7724,C0045,P0330,2026-09-05,4232.51,COMPLETED
7725,C0131,P0030,2026-09-03,3288.99,COMPLETED
7726,C0588,P0380,2026-09-04,3989.43,CANCELLED
7727,C0607,P0405,2026-09-01,1320.68,CANCELLED
7728,C0165,P0126,2026-09-03,2175.53,CANCELLED
7729,C0138,P0359,2026-09-04,1527.63,REFUNDED
7730,C0645,P0421,2026-09-02,2964.67,COMPLETED
7731,C0525,P0288,2026-09-04,462.41,COMPLETED
7732,C0041,P0005,2026-09-03,233.17,COMPLETED
7733,C0913,P0080,2026-09-02,3603.72,REFUNDED
7734,C0587,P0437,2026-09-04,3439.2,CANCELLED
7735,C0151,P0054,2026-09-01,1191.92,CANCELLED
7736,C0058,P0149,2026-09-02,3424.57,CANCELLED
7737,C0171,P0193,2026-09-01,1965.17,REFUNDED
7738,C0265,P0082,2026-09-02,4563.03,REFUNDED
7739,C0945,P0292,2026-09-01,3990.62,CANCELLED
7740,C0185,P0205,2026-09-02,2867.18,REFUNDED
7741,C0530,P0438,2026-09-05,4828.02,CANCELLED
7742,C0982,P0038,2026-09-03,3610.62,COMPLETED
7743,C0416,P0115,2026-09-02,3765.91,CANCELLED
7744,C0614,P0199,2026-09-04,3243.61,CANCELLED
7745,C0993,P0448,2026-09-03,1185.87,REFUNDED
7746,C0578,P0237,2026-09-02,696.91,CANCELLED
7747,C0653,P0343,2026-09-04,4081.04,REFUNDED
7748,C0020,P0048,2026-09-03,4990.34,COMPLETED
7749,C0900,P0179,2026-09-05,3540.58,CANCELLED
7750,C0737,P0239,2026-09-04,3001.11,COMPLETED
7751,C0746,P0240,2026-09-05,3429.25,CANCELLED
7752,C0678,P0329,2026-09-01,660.74,CANCELLED
7753,C0842,P0274,2026-09-04,392.3,CANCELLED
7754,C0291,P0461,2026-09-05,4323.71,COMPLETED
7755,C0970,P0419,2026-09-03,2815.33,CANCELLED
7756,C0088,P0239,2026-09-02,544.21,COMPLETED
7757,C0222,P0056,2026-09-03,2015.67,REFUNDED
7758,C0460,P0044,2026-09-03,2746.9,CANCELLED
7759,C0622,P0093,2026-09-05,2918.91,COMPLETED
7760,C0483,P0375,2026-09-02,2349.51,REFUNDED
7761,C0889,P0056,2026-09-03,103.33,CANCELLED
7762,C0494,P0470,2026-09-02,1422.5,CANCELLED
7763,C0175,P0492,2026-09-01,633.44,REFUNDED
7764,C0225,P0473,2026-09-05,1693.96,REFUNDED
7765,C0851,P0204,2026-09-02,1270.68,CANCELLED
7766,C0421,P0394,2026-09-05,3011.89,CANCELLED
7767,C0616,P0222,2026-09-03,3206.2,REFUNDED
7768,C0147,P0103,2026-09-03,2019.97,REFUNDED
7769,C0814,P0206,2026-09-03,735.81,CANCELLED
7770,C0597,P0169,2026-09-03,4379.41,REFUNDED
7771,C0841,P0034,2026-09-01,4765.37,CANCELLED
7772,C0786,P0163,2026-09-01,2037.57,CANCELLED
7773,C0187,P0176,2026-09-04,67.06,CANCELLED
7774,C0639,P0310,2026-09-03,912.45,COMPLETED
7775,C0676,P0249,2026-09-03,2146.05,COMPLETED
7776,C0524,P0109,2026-09-03,3688.1,REFUNDED
7777,C0271,P0360,2026-09-03,3795.82,COMPLETED
7778,C0172,P0380,2026-09-04,2774.49,REFUNDED
7779,C0742,P0244,2026-09-03,2574.72,COMPLETED
7780,C0703,P0059,2026-09-02,1865.85,CANCELLED
7781,C0351,P0143,2026-09-02,1417.9,REFUNDED
7782,C0945,P0233,2026-09-01,101.8,CANCELLED
7783,C0465,P0020,2026-09-01,4330.96,COMPLETED
7784,C0611,P0280,2026-09-02,4643.88,COMPLETED
7785,C0605,P0080,2026-09-02,1197.93,REFUNDED
7786,C0071,P0486,2026-09-02,3874.88,CANCELLED
7787,C0236,P0241,2026-09-04,1871.88,REFUNDED
7788,C0388,P0075,2026-09-03,1192.41,CANCELLED
7789,C0395,P0328,2026-09-05,2542.25,REFUNDED
7790,C0136,P0110,2026-09-05,1525.31,CANCELLED
7791,C0112,P0164,2026-09-04,3428.09,REFUNDED
7792,C0017,P0291,2026-09-05,3126.71,COMPLETED
7793,C0208,P0017,2026-09-01,459.28,COMPLETED
7794,C0536,P0308,2026-09-04,2070.86,COMPLETED
7795,C0881,P0397,2026-09-04,2270.74,REFUNDED
7796,C0932,P0195,2026-09-04,4432.68,COMPLETED
7797,C0517,P0032,2026-09-02,1665.04,COMPLETED
7798,C0701,P0480,2026-09-02,468.08,COMPLETED
7799,C0430,P0414,2026-09-03,1591.92,CANCELLED
7800,C0847,P0186,2026-09-02,4595.47,COMPLETED
7801,C0154,P0405,2026-09-04,1918.04,REFUNDED
7802,C0621,P0221,2026-09-02,1127.48,CANCELLED
7803,C0099,P0243,2026-09-01,3466.83,CANCELLED
7804,C0182,P0110,2026-09-02,1758.55,CANCELLED
7805,C0488,P0028,2026-09-05,178.69,CANCELLED
7806,C0924,P0109,2026-09-05,856.48,REFUNDED
7807,C0630,P0445,2026-09-04,453.36,REFUNDED
7808,C0615,P0012,2026-09-02,283.07,CANCELLED
7809,C0040,P0488,2026-09-01,4048.65,REFUNDED
7810,C0899,P0389,2026-09-04,487.71,COMPLETED
7811,C0803,P0351,2026-09-03,4558.87,CANCELLED
7812,C0545,P0217,2026-09-01,1260.49,REFUNDED
7813,C0516,P0139,2026-09-05,479.56,COMPLETED
7814,C0771,P0130,2026-09-01,1685.57,COMPLETED
7815,C0121,P0326,2026-09-01,2590.47,CANCELLED
7816,C0096,P0091,2026-09-05,3192.19,CANCELLED
7817,C0494,P0043,2026-09-04,3547.34,CANCELLED
7818,C0676,P0073,2026-09-02,2852.99,COMPLETED
7819,C0134,P0036,2026-09-01,109.08,CANCELLED
7820,C0924,P0141,2026-09-03,1141.71,COMPLETED
7821,C0618,P0208,2026-09-03,4049.73,CANCELLED
7822,C0553,P0042,2026-09-02,4318.5,COMPLETED
7823,C0848,P0153,2026-09-01,2296.29,CANCELLED
7824,C0002,P0448,2026-09-04,2489.27,CANCELLED
7825,C0919,P0365,2026-09-05,2490.07,COMPLETED
7826,C0961,P0232,2026-09-02,4292.25,COMPLETED
7827,C0794,P0447,2026-09-03,3511.33,COMPLETED
7828,C0695,P0215,2026-09-05,1001.62,REFUNDED
7829,C0665,P0269,2026-09-05,1759.73,CANCELLED
7830,C0442,P0110,2026-09-02,2526.57,COMPLETED
7831,C0535,P0343,2026-09-03,4542.4,REFUNDED
7832,C0431,P0458,2026-09-05,4471.6,COMPLETED
7833,C0380,P0133,2026-09-02,1552.15,COMPLETED
7834,C0896,P0095,2026-09-03,691.37,CANCELLED
7835,C0045,P0426,2026-09-02,4554.88,COMPLETED
7836,C0715,P0028,2026-09-03,3508.3,COMPLETED
7837,C0543,P0048,2026-09-01,73.82,REFUNDED
7838,C0440,P0459,2026-09-01,511.45,REFUNDED
7839,C0235,P0462,2026-09-01,1991.19,COMPLETED
7840,C0961,P0220,2026-09-05,2727.31,COMPLETED
7841,C0822,P0176,2026-09-01,1197.7,COMPLETED
7842,C0494,P0494,2026-09-04,3191.23,REFUNDED
7843,C0809,P0386,2026-09-04,2798.64,COMPLETED
7844,C0788,P0153,2026-09-04,1637.76,CANCELLED
7845,C0391,P0085,2026-09-05,1233.39,REFUNDED
7846,C0359,P0102,2026-09-03,1956.67,COMPLETED
7847,C0604,P0179,2026-09-05,1331.39,CANCELLED
7848,C0824,P0483,2026-09-01,3792.47,REFUNDED
7849,C0760,P0215,2026-09-04,2295.05,COMPLETED
7850,C0930,P0247,2026-09-03,4172.01,REFUNDED
7851,C0780,P0244,2026-09-02,2314.65,COMPLETED
7852,C0858,P0275,2026-09-03,4335.06,COMPLETED
7853,C0714,P0353,2026-09-03,2206.14,REFUNDED
7854,C0590,P0402,2026-09-03,350.17,REFUNDED
7855,C0101,P0083,2026-09-03,1969.48,CANCELLED
7856,C0436,P0495,2026-09-03,1160.98,COMPLETED
7857,C0138,P0357,2026-09-03,1656.76,COMPLETED
7858,C0261,P0224,2026-09-04,4773.14,REFUNDED
7859,C0489,P0182,2026-09-01,4221.82,REFUNDED
7860,C0785,P0468,2026-09-05,4659.54,REFUNDED
7861,C0239,P0355,2026-09-02,4005.24,CANCELLED
7862,C0932,P0293,2026-09-05,2302.48,REFUNDED
7863,C0880,P0200,2026-09-03,3193.36,CANCELLED
7864,C0086,P0422,2026-09-01,4218.07,COMPLETED
7865,C0291,P0006,2026-09-04,4221.65,REFUNDED
7866,C0613,P0288,2026-09-05,3213.31,CANCELLED
7867,C0898,P0401,2026-09-05,2388.47,COMPLETED
7868,C0557,P0458,2026-09-02,1219.85,CANCELLED
7869,C0419,P0306,2026-09-04,1176.85,CANCELLED
7870,C0264,P0102,2026-09-05,926.38,REFUNDED
7871,C0194,P0040,2026-09-01,2921.71,REFUNDED
7872,C0006,P0371,2026-09-01,2129.98,REFUNDED
7873,C0727,P0342,2026-09-03,4152.15,REFUNDED
7874,C0762,P0297,2026-09-02,3640.21,CANCELLED
7875,C0809,P0316,2026-09-05,1699.99,COMPLETED
7876,C0008,P0075,2026-09-01,3786.9,REFUNDED
7877,C0592,P0166,2026-09-02,2524.37,COMPLETED
7878,C0536,P0341,2026-09-05,4901.12,REFUNDED
7879,C0121,P0422,2026-09-04,4973.0,CANCELLED
7880,C0533,P0481,2026-09-05,1734.42,REFUNDED
7881,C0008,P0376,2026-09-05,3908.43,COMPLETED
7882,C0385,P0381,2026-09-03,1545.86,REFUNDED
7883,C0671,P0423,2026-09-05,1440.49,REFUNDED
7884,C0211,P0378,2026-09-04,2689.98,CANCELLED
7885,C0705,P0376,2026-09-05,263.79,CANCELLED
7886,C0824,P0163,2026-09-05,1552.18,CANCELLED
7887,C0324,P0008,2026-09-05,4372.57,CANCELLED
7888,C0419,P0078,2026-09-04,2222.01,REFUNDED
7889,C0371,P0460,2026-09-05,4019.86,REFUNDED
7890,C0110,P0235,2026-09-05,4226.3,COMPLETED
7891,C0159,P0479,2026-09-05,2729.94,COMPLETED
7892,C0437,P0076,2026-09-02,4954.59,CANCELLED
7893,C0668,P0256,2026-09-05,1965.73,REFUNDED
7894,C0600,P0443,2026-09-01,4289.41,COMPLETED
7895,C0260,P0163,2026-09-03,4233.37,CANCELLED
7896,C0268,P0059,2026-09-03,852.88,CANCELLED
7897,C0876,P0406,2026-09-04,304.75,CANCELLED
7898,C0549,P0497,2026-09-05,2992.04,CANCELLED
7899,C0434,P0346,2026-09-02,4251.11,CANCELLED
7900,C0579,P0209,2026-09-04,4460.45,CANCELLED
7901,C0375,P0135,2026-09-01,1831.4,REFUNDED
7902,C0627,P0267,2026-09-03,2919.62,CANCELLED
7903,C0283,P0370,2026-09-04,4454.37,REFUNDED
7904,C0697,P0002,2026-09-02,4023.59,REFUNDED
7905,C0407,P0231,2026-09-03,2097.1,COMPLETED
7906,C0774,P0483,2026-09-04,630.97,CANCELLED
7907,C0209,P0427,2026-09-02,582.14,REFUNDED
7908,C0424,P0439,2026-09-01,2446.38,COMPLETED
7909,C0566,P0065,2026-09-01,4966.49,REFUNDED
7910,C0803,P0325,2026-09-05,2389.65,REFUNDED
7911,C0571,P0231,2026-09-05,1568.03,REFUNDED
7912,C0495,P0328,2026-09-04,2275.4,CANCELLED
7913,C0184,P0497,2026-09-03,1485.15,COMPLETED
7914,C0380,P0297,2026-09-02,3728.74,REFUNDED
7915,C0573,P0050,2026-09-03,2120.72,CANCELLED
7916,C0569,P0019,2026-09-02,2333.61,REFUNDED
7917,C0496,P0112,2026-09-02,2583.09,COMPLETED
7918,C0260,P0382,2026-09-05,3961.73,REFUNDED
7919,C0315,P0097,2026-09-02,800.92,REFUNDED
7920,C0592,P0216,2026-09-05,1967.64,CANCELLED
7921,C0353,P0357,2026-09-04,2904.25,REFUNDED
7922,C0793,P0280,2026-09-02,1515.41,COMPLETED
7923,C0723,P0397,2026-09-05,1722.37,REFUNDED
7924,C0408,P0086,2026-09-02,4719.2,CANCELLED
7925,C0754,P0308,2026-09-02,3417.49,CANCELLED
7926,C0142,P0194,2026-09-05,3803.15,REFUNDED
7927,C0876,P0111,2026-09-01,2920.85,COMPLETED
7928,C0885,P0179,2026-09-02,3063.83,CANCELLED
7929,C0676,P0108,2026-09-01,1326.21,REFUNDED
7930,C0122,P0488,2026-09-05,3442.14,CANCELLED
7931,C0766,P0098,2026-09-04,2665.7,COMPLETED
7932,C0236,P0498,2026-09-01,1776.93,REFUNDED
7933,C0458,P0348,2026-09-04,2113.47,CANCELLED
7934,C0802,P0296,2026-09-02,4222.11,COMPLETED
7935,C0717,P0490,2026-09-05,1925.83,CANCELLED
7936,C0973,P0008,2026-09-02,2971.16,CANCELLED
7937,C0166,P0190,2026-09-02,3007.42,REFUNDED
7938,C0103,P0417,2026-09-05,4614.74,COMPLETED
7939,C0220,P0187,2026-09-05,4771.6,COMPLETED
7940,C0521,P0009,2026-09-01,3603.25,COMPLETED
7941,C0411,P0155,2026-09-05,2068.23,CANCELLED
7942,C0805,P0460,2026-09-05,1131.5,CANCELLED
7943,C0347,P0158,2026-09-02,704.47,REFUNDED
7944,C0821,P0258,2026-09-02,2078.35,COMPLETED
7945,C0564,P0420,2026-09-02,2761.91,CANCELLED
7946,C0629,P0445,2026-09-01,217.16,COMPLETED
7947,C0714,P0064,2026-09-01,3849.27,REFUNDED
7948,C0701,P0359,2026-09-01,2242.15,CANCELLED
7949,C0724,P0256,2026-09-01,2231.5,REFUNDED
7950,C0054,P0333,2026-09-02,2308.27,CANCELLED
7951,C0165,P0234,2026-09-02,3000.91,REFUNDED
7952,C0399,P0212,2026-09-02,2368.52,REFUNDED
7953,C0988,P0211,2026-09-01,3796.5,REFUNDED
7954,C0652,P0181,2026-09-01,1065.35,REFUNDED
7955,C0006,P0181,2026-09-01,2846.75,COMPLETED
7956,C0824,P0425,2026-09-05,4135.8,CANCELLED
7957,C0094,P0278,2026-09-04,764.36,COMPLETED
7958,C0844,P0219,2026-09-04,1152.96,REFUNDED
7959,C0149,P0268,2026-09-04,2368.76,REFUNDED
7960,C0483,P0499,2026-09-04,959.5,CANCELLED
7961,C0949,P0392,2026-09-01,3739.87,CANCELLED
7962,C0615,P0172,2026-09-01,3806.06,COMPLETED
7963,C0446,P0059,2026-09-01,2247.99,COMPLETED
7964,C0091,P0475,2026-09-05,3366.9,REFUNDED
7965,C0066,P0091,2026-09-05,472.72,REFUNDED
7966,C0270,P0235,2026-09-05,4734.44,COMPLETED
7967,C0228,P0220,2026-09-04,3808.48,CANCELLED
7968,C0380,P0192,2026-09-04,4942.36,REFUNDED
7969,C0082,P0091,2026-09-01,659.85,CANCELLED
7970,C0624,P0284,2026-09-01,2791.8,CANCELLED
7971,C0039,P0305,2026-09-05,2126.24,CANCELLED
7972,C0742,P0084,2026-09-01,977.79,CANCELLED
7973,C0394,P0278,2026-09-03,3975.22,COMPLETED
7974,C0954,P0224,2026-09-02,2063.99,COMPLETED
7975,C0411,P0196,2026-09-03,4835.84,CANCELLED
7976,C0629,P0146,2026-09-04,3283.13,COMPLETED
7977,C0672,P0433,2026-09-01,881.23,CANCELLED
7978,C0534,P0338,2026-09-03,1048.5,REFUNDED
7979,C0294,P0353,2026-09-01,1197.55,REFUNDED
7980,C0729,P0349,2026-09-02,3437.83,REFUNDED
7981,C0987,P0224,2026-09-05,3892.76,CANCELLED
7982,C0612,P0325,2026-09-03,306.83,COMPLETED
7983,C0059,P0146,2026-09-03,758.33,REFUNDED
7984,C0969,P0360,2026-09-02,3103.07,COMPLETED
7985,C0793,P0318,2026-09-01,4648.92,CANCELLED
7986,C0840,P0481,2026-09-05,1298.54,REFUNDED
7987,C0180,P0474,2026-09-05,1926.47,CANCELLED
7988,C0656,P0464,2026-09-01,3948.12,COMPLETED
7989,C0507,P0439,2026-09-04,4081.26,REFUNDED
7990,C0450,P0051,2026-09-03,4453.51,REFUNDED
7991,C0011,P0045,2026-09-04,4180.87,CANCELLED
7992,C0207,P0413,2026-09-05,4762.07,REFUNDED
7993,C0871,P0429,2026-09-02,1920.34,REFUNDED
7994,C0673,P0054,2026-09-02,4925.31,REFUNDED
7995,C0954,P0046,2026-09-03,1330.02,REFUNDED
7996,C0824,P0333,2026-09-03,1171.5,REFUNDED
7997,C0531,P0009,2026-09-04,4589.79,CANCELLED
7998,C0293,P0316,2026-09-05,2024.19,REFUNDED
7999,C0200,P0478,2026-09-03,1751.76,COMPLETED
8000,C0035,P0211,2026-09-01,696.05,CANCELLED
8001,C0803,P0054,2026-09-01,1738.07,CANCELLED
8002,C0614,P0255,2026-09-01,2711.54,REFUNDED
8003,C0523,P0384,2026-09-02,1989.35,CANCELLED
8004,C0529,P0385,2026-09-01,3903.71,COMPLETED
8005,C0716,P0320,2026-09-04,3013.99,COMPLETED
8006,C0238,P0475,2026-09-04,497.2,REFUNDED
8007,C0630,P0279,2026-09-02,2553.95,REFUNDED
8008,C0174,P0052,2026-09-01,1250.08,REFUNDED
8009,C0691,P0325,2026-09-03,3591.24,REFUNDED
8010,C0037,P0228,2026-09-03,290.37,CANCELLED
8011,C0369,P0258,2026-09-03,3938.08,COMPLETED
8012,C0245,P0298,2026-09-05,4314.36,REFUNDED
8013,C0671,P0413,2026-09-04,1361.26,CANCELLED
8014,C0001,P0017,2026-09-04,2678.76,REFUNDED
8015,C1000,P0342,2026-09-01,4148.74,REFUNDED
8016,C0162,P0149,2026-09-03,1714.84,CANCELLED
8017,C0089,P0437,2026-09-01,2681.95,CANCELLED
8018,C0283,P0216,2026-09-01,3910.37,COMPLETED
8019,C0799,P0109,2026-09-04,1736.18,COMPLETED
8020,C0410,P0115,2026-09-04,577.84,REFUNDED
8021,C0362,P0398,2026-09-04,4811.14,CANCELLED
8022,C0686,P0233,2026-09-04,3177.17,CANCELLED
8023,C0405,P0283,2026-09-03,3835.11,COMPLETED
8024,C0416,P0196,2026-09-01,2625.4,REFUNDED
8025,C0601,P0059,2026-09-01,98.54,REFUNDED
8026,C0206,P0101,2026-09-01,875.26,COMPLETED
8027,C0531,P0439,2026-09-04,1782.81,REFUNDED
8028,C0016,P0241,2026-09-03,1589.54,REFUNDED
8029,C0755,P0487,2026-09-03,758.7,COMPLETED
8030,C0721,P0064,2026-09-01,4020.7,COMPLETED
8031,C0071,P0180,2026-09-01,1653.72,REFUNDED
8032,C0942,P0496,2026-09-02,4873.41,COMPLETED
8033,C0093,P0407,2026-09-03,2080.48,REFUNDED
8034,C0563,P0468,2026-09-01,4967.12,COMPLETED
8035,C0292,P0238,2026-09-04,4854.58,COMPLETED
8036,C0744,P0212,2026-09-05,1857.56,CANCELLED
8037,C0850,P0465,2026-09-03,4013.54,REFUNDED
8038,C0573,P0421,2026-09-01,2424.37,REFUNDED
8039,C0937,P0331,2026-09-04,4305.22,COMPLETED
8040,C0597,P0361,2026-09-05,4758.42,CANCELLED
8041,C0357,P0402,2026-09-05,2775.71,CANCELLED
8042,C0356,P0380,2026-09-03,3205.83,CANCELLED
8043,C0987,P0203,2026-09-05,2260.82,REFUNDED
8044,C0836,P0004,2026-09-04,2014.59,COMPLETED
8045,C0284,P0482,2026-09-01,3409.74,COMPLETED
8046,C0232,P0192,2026-09-05,258.11,REFUNDED
8047,C0621,P0401,2026-09-05,3624.43,COMPLETED
8048,C0987,P0115,2026-09-01,4757.23,CANCELLED
8049,C0200,P0260,2026-09-03,885.48,CANCELLED
8050,C0466,P0146,2026-09-05,1283.08,REFUNDED
8051,C0953,P0138,2026-09-02,422.05,COMPLETED
8052,C0414,P0451,2026-09-04,2428.65,REFUNDED
8053,C0589,P0338,2026-09-04,4514.72,REFUNDED
8054,C0005,P0136,2026-09-05,510.5,REFUNDED
8055,C0268,P0158,2026-09-02,4845.75,COMPLETED
8056,C0180,P0430,2026-09-03,4522.66,COMPLETED
8057,C0417,P0463,2026-09-05,2822.9,REFUNDED
8058,C0519,P0408,2026-09-02,4824.07,COMPLETED
8059,C0110,P0466,2026-09-04,4616.39,COMPLETED
8060,C0573,P0213,2026-09-05,4759.53,COMPLETED
8061,C0075,P0345,2026-09-05,3889.64,COMPLETED
8062,C0516,P0124,2026-09-05,3326.07,CANCELLED
8063,C0302,P0003,2026-09-05,2722.73,COMPLETED
8064,C0349,P0461,2026-09-04,2386.28,COMPLETED
8065,C0970,P0466,2026-09-02,2646.19,REFUNDED
8066,C0120,P0213,2026-09-04,2445.98,CANCELLED
8067,C0823,P0017,2026-09-05,4602.44,COMPLETED
8068,C0526,P0008,2026-09-04,2621.0,COMPLETED
8069,C0980,P0014,2026-09-01,1054.76,COMPLETED
8070,C0264,P0079,2026-09-05,3998.03,REFUNDED
8071,C0898,P0405,2026-09-02,427.63,COMPLETED
8072,C0551,P0192,2026-09-05,4017.12,COMPLETED
8073,C0833,P0431,2026-09-04,4037.55,REFUNDED
8074,C0813,P0419,2026-09-05,2858.55,COMPLETED
8075,C0589,P0266,2026-09-05,3996.16,CANCELLED
8076,C0257,P0420,2026-09-05,909.72,COMPLETED
8077,C0711,P0380,2026-09-05,4096.3,COMPLETED
8078,C0454,P0308,2026-09-01,2395.75,COMPLETED
8079,C0990,P0163,2026-09-04,3349.34,COMPLETED
8080,C0387,P0172,2026-09-05,1991.89,COMPLETED
8081,C0577,P0088,2026-09-04,1537.06,CANCELLED
8082,C0496,P0492,2026-09-05,2164.2,REFUNDED
8083,C0789,P0293,2026-09-01,1210.55,REFUNDED
8084,C0250,P0221,2026-09-03,3813.2,COMPLETED
8085,C0776,P0124,2026-09-01,2732.41,REFUNDED
8086,C0348,P0285,2026-09-03,2557.46,COMPLETED
8087,C0985,P0499,2026-09-05,2381.49,CANCELLED
8088,C0795,P0201,2026-09-04,145.96,COMPLETED
8089,C0470,P0099,2026-09-02,438.98,REFUNDED
8090,C0698,P0316,2026-09-03,254.57,REFUNDED
8091,C0472,P0330,2026-09-04,2659.0,COMPLETED
8092,C0919,P0202,2026-09-01,1595.49,COMPLETED
8093,C0601,P0425,2026-09-05,3439.63,COMPLETED
8094,C0883,P0027,2026-09-04,792.81,CANCELLED
8095,C0029,P0411,2026-09-04,154.95,COMPLETED
8096,C0494,P0478,2026-09-01,3421.47,COMPLETED
8097,C0120,P0296,2026-09-05,3666.58,COMPLETED
8098,C0265,P0220,2026-09-02,3297.61,COMPLETED
8099,C0070,P0066,2026-09-02,67.95,REFUNDED
8100,C0392,P0481,2026-09-01,3629.63,REFUNDED
8101,C0649,P0326,2026-09-01,2471.04,CANCELLED
8102,C0808,P0200,2026-09-02,1522.91,CANCELLED
8103,C0226,P0373,2026-09-04,4738.22,COMPLETED
8104,C0694,P0089,2026-09-03,380.78,COMPLETED
8105,C0719,P0207,2026-09-04,1413.36,COMPLETED
8106,C0236,P0463,2026-09-05,2516.53,COMPLETED
8107,C0820,P0163,2026-09-05,730.57,REFUNDED
8108,C0324,P0265,2026-09-05,4331.2,CANCELLED
8109,C0423,P0082,2026-09-02,387.35,REFUNDED
